       1637.1979   1.9816273e-08
       1637.4163   1.9846418e-08
       1637.6348   1.9876760e-08
       1637.8533   1.9907486e-08
       1638.0718   1.9938217e-08
       1638.2904   1.9968951e-08
       1638.5090   2.0000031e-08
       1638.7276   2.0031354e-08
       1638.9462   2.0062680e-08
       1639.1649   2.0094010e-08
       1639.3836   2.0125831e-08
       1639.6024   2.0157747e-08
       1639.8211   2.0189667e-08
       1640.0399   2.0221645e-08
       1640.2587   2.0254136e-08
       1640.4776   2.0286632e-08
       1640.6965   2.0319133e-08
       1640.9154   2.0351826e-08
       1641.1343   2.0384873e-08
       1641.3533   2.0417925e-08
       1641.5723   2.0450982e-08
       1641.7913   2.0484345e-08
       1642.0103   2.0517911e-08
       1642.2294   2.0551483e-08
       1642.4485   2.0585058e-08
       1642.6677   2.0619025e-08
       1642.8868   2.0653061e-08
       1643.1060   2.0687102e-08
       1643.3253   2.0721189e-08
       1643.5445   2.0755628e-08
       1643.7638   2.0790070e-08
       1643.9831   2.0824518e-08
       1644.2025   2.0859084e-08
       1644.4219   2.0893853e-08
       1644.6413   2.0928628e-08
       1644.8607   2.0963407e-08
       1645.0000   2.0985543e-08
       1645.0802   2.0998330e-08
       1645.2996   2.1033345e-08
       1645.5192   2.1068364e-08
       1645.7387   2.1103389e-08
       1655.0000   2.2519543e-08
       1655.8698   2.2636336e-08
       1656.0907   2.2665270e-08
       1656.3116   2.2694209e-08
       1656.5326   2.2722994e-08
       1656.7537   2.2750968e-08
       1656.9747   2.2778944e-08
       1657.1958   2.2806925e-08
       1657.4169   2.2834504e-08
       1657.6380   2.2861514e-08
       1657.8592   2.2888527e-08
       1658.0804   2.2915544e-08
       1658.3016   2.2941918e-08
       1658.5229   2.2967974e-08
       1658.7442   2.2994032e-08
       1658.9655   2.3020094e-08
       1659.1868   2.3045291e-08
       1659.4082   2.3070415e-08
       1659.6296   2.3095542e-08
       1659.8510   2.3120516e-08
       1660.0725   2.3144743e-08
       1660.2940   2.3168973e-08
       1660.5155   2.3193207e-08
       1660.7370   2.3217079e-08
       1660.9586   2.3240463e-08
       1661.1802   2.3263851e-08
       1661.4019   2.3287242e-08
       1661.6235   2.3310097e-08
       1661.8452   2.3332702e-08
       1662.0670   2.3355309e-08
       1662.2887   2.3377920e-08
       1662.5105   2.3399865e-08
       1662.7323   2.3421764e-08
       1662.9542   2.3443666e-08
       1663.1760   2.3465454e-08
       1663.3979   2.3486730e-08
       1663.6199   2.3508009e-08
       1663.8418   2.3529290e-08
       1664.0638   2.3550338e-08
       1664.2859   2.3571087e-08
       1664.5079   2.3591839e-08
       1664.7300   2.3612593e-08
       1664.9521   2.3633047e-08
       1665.0000   2.3637428e-08
       1665.1743   2.3653370e-08
       1665.3964   2.3673695e-08
       1665.6186   2.3694023e-08
       1665.8409   2.3714041e-08
       1666.0631   2.3734043e-08
       1666.2854   2.3754049e-08
       1666.5077   2.3774013e-08
       1666.7301   2.3793802e-08
       1666.9525   2.3813595e-08
       1667.1749   2.3833390e-08
       1667.3973   2.3853138e-08
       1667.6198   2.3872829e-08
       1667.8423   2.3892522e-08
       1668.0648   2.3912218e-08
       1668.2874   2.3931918e-08
       1668.5099   2.3951620e-08
